pageid,title
1277,ma tomo Wasikano
8951,ma tomo Wasimi
2673,ma tomo Wasinton
9485,ma tomo Weliki Nokolo
4118,ma tomo Weliki Nowolo
1346,ma tomo Welikinokolo
2424,ma tomo Wenesija
7517,ma tomo Wesapu
1994,ma tomo Wien
4461,ma tomo Wijen
9482,ma tomo Wiku
4417,ma tomo Wilasimisu
1347,ma tomo Win
3907,ma tomo kelu
4302,ma tomo kulajosi
364,ma tomo lawa
4684,ma tomo lili Lete
1349,ma tomo lili Oteken
1295,ma tomo lili Pinikepeke
2677,ma tomo lili Tuse
4301,ma tomo sakawiminato
7038,ma tomo suli la lipu kulupu
3047,ma towo Ewipe
1350,ma wan Sawije
6624,ma wan pi ma Anku en ma Soson
2234,ma wan pi ma lili Sowije
1352,ma wawa
5869,ma wawa ken
2171,majuna
1882,mama
75,mama Sonja
2385,mama pi mi mute o
204,mama sewi
283,mani
453,mani Elo
421,mani Elopa
3753,mani En pi ma Nijon
9870,mani Jelo kiwen
3754,mani Jen
5450,mani Jen pi ma Nijon
6568,mani Juwan
5463,mani Kanata
6721,mani Keja
439,mani Kona pi ma Sensa
1989,mani Kona pi ma Wensa
10129,mani Lenminpi
9890,mani Lila pi ma Tuki
6633,mani Linki pi ma Malasija
6492,mani Ma lipu
2671,mani Mewika
6559,mani Pana
6493,mani Peni
6646,mani Penike
3484,mani Pun
10180,mani Pun Telin
9038,mani Pun pi ma Juke
2915,mani Seke sin
8931,mani Seloti pi ma Posuka
849,mani Tala Mewika
8961,mani Tala pi ma Juwese
4355,mani Tala pi ma Kanata
848,mani Tala pi ma Mewika
4693,mani Tala pi ma Oselija
4694,mani Tala pi ma Sinkapo
3313,mani Tola pi ma Mewika
4356,mani Tola pi ma Oselija
3650,mani Tola pi ma Sinkapo
6374,mani ala
1353,mani anpa
6375,mani lili
6176,mani namako esun
751,mani pi kulupu ma Elopa
6379,mani tawa pi ijo esun
2700,meli
1355,meli insa
1356,meli insa en mije insa
1357,meli jan
2699,meli kon
3021,meli li olin e meli
2679,meli pi olin e meli
2530,meli pi olin meli
6479,meli sewi San
1354,meli sijelo
2745,meli tonsi
2538,melome
3942,mi
6497,mi jo e wile
4541,"mi kama, mi lukin, mi lawa"
10215,mi lon ma soweli
6380,mi pilin la lon
6092,mi pilin la mi lon
2701,mije
1359,mije insa
1360,mije jan
2742,mije kon
10168,mije lon meli(sitelen unpa)
7649,mije pi lipu ma
3014,mije pi olin e mije
3338,mije pi olin mije
7444,mije pi palisa unpa ala
3995,mije pi soweli waso
1358,mije sijelo
2744,mije tonsi
3741,misikeke
8913,misikeke meli
8912,misikeke mije
8980,misikeke soweli
8910,misikeke tonsi
40,moku
4050,moku Alisa
1361,moku Jupesi
3986,moku Kajopinto
5505,moku Kijosa
5587,moku Pan
5506,moku Peloki
5504,moku Sosi
4126,moku Tenpula
3179,moku Towito
9584,moku kala Majuntan
9585,moku pan Nasi Kolen
9586,moku pan Nasi Patan
1362,moku sike
2266,moku suwi
1363,moku upesi
1364,moli
9990,moli e jan
5886,moli suli pi lon ma tomo Nansin
5578,moli suli pi ma tomo Nansin
3110,moli tan lipu lawa
3903,moli tan pali ike
3112,moli tan pali ike ona
1365,monsi
6871,monsuta
927,monsuta Kasu
4016,monsuta Kosila
5526,monsuta Pukasali
10266,monsuta Sali
6473,monsuta Suna
4015,monsuta jan moli
1366,mu
10036,mu musi
286,mulapisu
177,mun
9456,mun Aloko
3405,mun Elopa
770,mun Enkelatu
3409,mun Ijo
120,mun Jupite
3408,mun Kaliso
3407,mun Kanimi
8210,mun Kepelo
4624,mun Luna
116,mun Masi
528,mun Mekuli
2535,mun Mekuliju
3410,mun Netunu
648,mun Pantola
417,mun Popo
2789,mun Posima Sentawi
3652,mun Puto
166,mun Satunu
5707,mun Sipunsun 2-18
7793,mun Sisu
5708,mun Stephen 2-18
415,mun Temo
3219,mun Ulanu
209,mun Wenu
7443,mun lili 274301
7441,mun lili Wikipesija
5670,mun lili mute
7440,mun lili mute luka tu ale mute mute tu wan ale wan
5669,mun lili tawa
549,mun loje
2226,mun ma
2215,mun mi
721,mun pi mun Satunu
1909,mun poka
2098,mun seli
3635,mun suli
2099,mun suno
2074,mun tawa
67,musi
8875,"musi ""kama pi ilo Opa Pin"""
8864,"musi ""kama sin pi ilo Opa Pin"""
6732,"musi ""kasi en jan moli li utala"""
1381,"musi ""kasi li utala e monsuta jan moli"""
7392,"musi ""tenpo pimeja luka lon tomo moku pi soweli Pesi"""
407,musi Alaje
85,musi Amanka
6799,musi Angry Birds
3485,musi Antateje
3509,musi Antatejo
5362,musi Celeste
3581,musi Chess
9216,musi Ekesisi
9218,musi Ekisisi
5444,musi Entasenpa
1367,musi Go
9105,musi Ijomesita
1376,musi Jali Kulese
3397,musi Juwensan
6744,musi Kensin
3641,musi Kesi
9904,musi Kilike
3592,musi Kimi Ga Shine
1809,musi Kiwen Lipu Kipisi
1368,musi Ko
1943,musi League of Legends
4239,musi Liso Kanpani
2950,musi Lopa
4304,musi Lupa Ale
4685,musi Ma Lito Poni
428,musi Manka
5466,musi Manka la lipu pini
1369,musi Mankuwa
10097,musi Mansipa
9476,musi Manwipa
4165,musi Mape
1370,musi Mikaliwi
1371,musi Minekiwa
4200,musi Omoli
3860,musi Opa
10152,musi Opo
4761,musi Osu
430,musi Pakala Pali
3211,musi Pakuman
3870,musi Palasin
2557,musi Papa I Ju
4598,musi Papajeju
4599,musi Papajesju
1372,musi Pokemon
4242,musi Pokemon Aka en musi Pokemon Mitoli
4243,musi Pokemon Kin en musi Pokemon Pin
4244,musi Pokemon Lupi en musi Pokemon Sapaja
9387,musi Pokemon We en musi Pokemon Pu
9388,musi Pokemon loje en musi Pokemon laso
10139,musi Poketo Monsuta
10014,musi Pose Kosan Wesin
304,musi Pota
8946,musi QI
8867,musi Return of the Obra Dinn
8949,musi Sa Te
3418,musi Sansi
4720,musi Sele
3737,musi Sijomeli Te
3728,musi Sipin Junipa
1373,musi Siweliseson
1984,musi Supa Anima Loja
5461,musi Supalatun
4497,musi Supalimina
5476,musi Sutansu Keto
3816,musi Suto
266,musi Sutoku
4173,musi Suwiwaka
3935,musi Telawija
7699,musi Tepotu
3941,musi Tetasu
7762,musi To Pote
4397,musi Tokusu Monokatali
3622,musi Topusu No Moli
3419,musi Utala Pi Jan Meli
1374,musi Wemikaliwi
1375,musi Wesi
5382,musi Wijasa
3164,musi Yağlı Güreş
1379,musi ilo
1377,musi kalama
2468,musi kalama Ale Pi Tenpo Pini
3025,musi lipu
3929,musi lukin
2147,musi moku
1378,musi nanpa
3871,musi palatin
1704,musi pi ilo nanpa
3564,musi pi ilo sona Ekbo
3678,musi pi ilo sona Epo
1995,musi pi jan Malijo
4704,musi pi jan Mawijo
1380,musi pi jan lawa moli
3039,musi pi kalama musi
1968,musi pi kasi en jan moli
3621,musi pi kasi li utala e jan moli
4392,musi pi kiwen en lipu en ilo kipisi
3016,musi pi ko Kapi
2107,musi pi leko tawa
4256,musi pi nasin Sesami
643,musi pi noka sike
642,musi pi sike noka
3399,musi pi sike noka tan ma Mewika
3299,musi pi sike palisa
3302,musi pi sike palisa tan ma Mewika
1382,musi pi sitelen tawa
9107,musi pi tomo telo utala
1383,musi pona pi kulupu toki Jaju
1384,musi sewi
681,musi sijelo
1385,musi sike
558,musi sike pi lipu tu tu
1954,musi supa
3077,musi utala Olinpi
1386,musi utala Tekanto
3989,musi utala pi jan wan
7328,mute mute luka
7329,mute mute luka wan
1393,mute seme la nimi li kama
9801,mute suli
6818,mute suli ijo
9803,mute suli pi tawa lili
9805,mute suli seli
5701,mute suli tenpo
6577,n
285,namako
72,nanpa
7425,nanpa -1
7274,nanpa 10
7462,nanpa 100
7319,nanpa 11
7320,nanpa 12
7334,nanpa 13
7335,nanpa 14
7277,nanpa 142857
7336,nanpa 15
7238,nanpa 45
7275,nanpa 46
6938,nanpa 5
7270,nanpa 6
7271,nanpa 7
7272,nanpa 8
7273,nanpa 9
359,nanpa Alapi
328,nanpa ISO 639-1
404,nanpa ISO 639-2
124,nanpa ISO 639-3
4595,nanpa Pi
6173,nanpa Pulimu
6320,nanpa Wita pi tawa ma
4648,nanpa ante
2272,nanpa awen
2252,nanpa ike
1388,nanpa lawa
4057,nanpa luka
9892,nanpa nasa
9742,nanpa nimi
4647,nanpa open
3251,nanpa pi
6175,nanpa pi anpa len
6174,nanpa pi anpa len (sitelen tawa)
1387,nanpa pi nasin tu
1872,nanpa pi pini ala
1390,nanpa pi sewi pini ala
1391,nanpa pi sona lon Toki Pona
1392,nanpa pi sona lon toki lon Elopa
9434,nanpa pona
7663,nanpa seme la nimi li kama
3250,nanpa sike
1394,nanpa suli
348,nanpa toki ISO
1395,nanpa tu
1396,nanpa wan
1397,nanpa weka
6472,nasa
9989,nasa la tawa e ilo tawa
2173,nasin
1398,nasin Atheism
1399,nasin Esitensalin
363,nasin ISO 8601
5818,nasin Inso
2720,nasin Jejuta
9359,nasin Jesu
1400,nasin Joka
7714,nasin Juniko
4246,nasin Kalate
2456,nasin Keju Anon
4247,nasin Kiju
3990,nasin Komunisin
1401,nasin Konpusi
2952,nasin Konse
2431,nasin Makina lon sewi telo
3046,nasin Nasi
6050,nasin Palunkon
6309,nasin Sapi-Wa
4528,nasin Sijon
3991,nasin Sosalisin
6118,nasin Suse
1412,nasin To
9396,nasin UCSUR
1402,nasin Wiki
1403,nasin Wisinu
1404,nasin anpa pi nena ma
2497,nasin esun
2295,nasin esun ala
5692,nasin ijo
840,nasin jan
6315,nasin ken Sapi-Wa
6142,nasin kule lon ijo lili Kuwa en ijo lili Kuwan
1405,nasin kulupu
9988,nasin kulupu pi lawa mije
664,nasin lawa
10090,nasin lawa ken
5655,nasin lawa mama
3437,nasin lawa nimi
665,nasin lawa pi jan ale
10031,nasin lawa pi jan lili
4428,nasin lawa pi ken lili pi pali pi musi ala
10032,nasin lawa pi kulupu mute
2291,nasin linja sewi
2237,nasin loje
6485,nasin loje pi ante lili tan ma Sonko
2146,nasin lon
8879,nasin lon sewi Makina
2423,nasin lon sewi telo
521,nasin ma
2053,nasin mani
6931,nasin misikeke Ajuweta
6929,nasin misikeke Sita
9500,nasin moku
4030,nasin mun walo
1867,nasin nanpa
1869,nasin nanpa Alapi
1406,nasin nanpa Lasina
1866,nasin nanpa Loma
7029,nasin nanpa Tami
3838,nasin nanpa leko
9620,nasin nanpa poki
2976,nasin nanpa pona
4561,nasin nanpa sitelen Jusisa
4061,nasin nanpa tu
6457,nasin ni la sona pi sinpin nanpa wan li tu ala
8789,nasin noka pi pali nanpa
2498,nasin pali
9517,nasin pi alasa lon
4670,nasin pi anpa tawa wawa ma
7342,nasin pi ante nanpa
2235,nasin pi esun ala
1408,nasin pi jan sewi ala
6814,nasin pi jan utala
2572,nasin pi jo jan lon ma Mewika
2238,nasin pi jo kulupu
2784,nasin pi kama sin pi mama moli
1409,nasin pi kulupu utala
1410,nasin pi lawa ala
4130,nasin pi lawa kasi
8878,nasin pi lawa lili
1411,nasin pi lawa sewi
1502,nasin pi len toki
4147,nasin pi ma ale pi nanpa ilo
3066,nasin pi ma suli
3279,nasin pi mama sewi mute
3275,nasin pi mama sewi wan
592,nasin pi open suno
1407,nasin pi pali kulupu
9706,nasin pi pali nanpa
3994,nasin pi palisa mute
594,nasin pi pini suno
4641,nasin pi selo pi palisa tu wan pi poka leko
478,nasin pi sewi ala
6116,nasin pi sewi ale
2040,nasin pi sitelen toki
591,nasin pi soweli lete
6853,nasin pi soweli sama jan pi pini ala
1761,nasin pi suli wan pi ma ale
3113,nasin pi tenpo suno
3624,nasin pi tenpo suno mun
5693,nasin pi toki utala
593,nasin pi waso lete
2540,nasin pona
9980,nasin pona meli
9984,nasin pona pi meli
1413,nasin sewi
5593,nasin sewi Elena
1414,nasin sewi Intu
10042,nasin sewi Isilami
413,nasin sewi Isilan
3706,nasin sewi Jasin
3703,nasin sewi Jaten
3705,nasin sewi Jatin
360,nasin sewi Jawatu
217,nasin sewi Jejusin
254,nasin sewi Jejuta
9360,nasin sewi Jesu
1415,nasin sewi Juta
1416,nasin sewi Kantonpe
2653,nasin sewi Katolika
1418,nasin sewi Kemetesin
7165,nasin sewi Kito
3558,nasin sewi Kolisu
1419,nasin sewi Konse
700,nasin sewi Loma
1420,nasin sewi Omalo
3514,nasin sewi Otun
4163,nasin sewi Pajawi
3976,nasin sewi Pakano
3651,nasin sewi Pawa
3975,nasin sewi Pawaji
6836,nasin sewi Pen
6835,nasin sewi Pon
3307,nasin sewi Potesu
4520,nasin sewi Potetan
879,nasin sewi Puta
6186,nasin sewi Saman
6165,nasin sewi Sekepenwatonikasenjewa
2280,nasin sewi Siki
414,nasin sewi Silami
2642,nasin sewi Sinto
1421,nasin sewi Tesu
7615,nasin sewi Wasapawi
3086,nasin sewi Watapawi
365,nasin sewi pi jan Alawan
207,nasin sewi pi jan Jesu
10238,nasin sewi pi jan Mani
4332,nasin sewi pi ma Loma
188,nasin sewi pi ma Loma pi tenpo pini
1422,nasin sitelen
1709,nasin sitelen Alapi
1424,nasin sitelen Anku
1425,nasin sitelen Apapeto
5542,nasin sitelen Elena
7482,nasin sitelen I
7431,nasin sitelen IPA
3143,nasin sitelen Kililisa
1426,nasin sitelen Lasina
7655,nasin sitelen Likanu
6425,nasin sitelen Non
3115,nasin sitelen Pa A Mon
7750,nasin sitelen Sawi
1966,nasin sitelen Sonko
6928,nasin sitelen Tami
1427,nasin sitelen Tenwa
2261,nasin sitelen Tewanakali
5564,nasin sitelen Titi Pula
1428,nasin sitelen Tuki
635,nasin sitelen kalama pi ma ale
6232,nasin sitelen ken pi ma Apelika
6233,nasin sitelen ken pi ma Apika
6427,nasin sitelen lipu lon ma Apika pi poka weka suno
4471,nasin sitelen pi toki Nijon
1953,nasin sona
2143,nasin suno
2546,nasin tawa
1429,nasin telo
2722,nasin telo Amason
1942,nasin telo Amasona
4513,nasin telo Epe
3202,nasin telo Jansi
3189,nasin telo Lena
3136,nasin telo Misisipi
3197,nasin telo Misuwi
1524,nasin telo Molawa
3186,nasin telo Nile
1797,nasin telo Nisite
2606,nasin telo San
9153,nasin telo Sanlokan
3430,nasin telo Tona
4543,nasin telo Utun
6504,nasin tenpo Isilan
6510,nasin tenpo pi ma ale
529,nasin toki
2184,nasin toki lawa
3692,nasin unpa
6222,nasin unpa pi pana luka
5796,nasin utala
3286,nasin wile pi jan lawa
2723,nena
9492,nena Anapuna
2501,nena Ape
6834,nena Kanlinpose
9499,nena Kansenkunka
7297,nena Ketatan
9477,nena Ketu
4623,nena Kilimansalo
9498,nena Lose
9497,nena Makalu
9494,nena Manasu
527,nena Olinpu Mon
9490,nena Po Pi
5400,nena Pusi
9493,nena Sijomi
9488,nena Sisapama
9496,nena So Oju
1677,nena Somolama
1675,nena Somoluma
2822,nena Takoma
9495,nena Tawalakili
4711,nena Tawisen
2690,nena Ululu
9853,nena Wesuwiju
638,nena kon
1430,nena kute
2138,nena linja
484,nena ma
5911,nena ma Aka
5906,nena ma Eken
6010,nena ma I
6009,nena ma Ilu
5910,nena ma Junpa
9169,nena ma Kanlinpose
9171,nena ma Ketatan
2611,nena ma Kilimanjawo
9168,nena ma Kilimansalo
6024,nena ma Konpin suli
6014,nena ma Lapa
5895,nena ma Limisa
6879,nena ma Lomo
5988,nena ma Losa
5912,nena ma Mensi
5905,nena ma Misela
5989,nena ma Noten
9165,nena ma Olinpu Mon
5894,nena ma Osinin
5907,nena ma Pateseken
5909,nena ma Pena
5892,nena ma Pinten
5893,nena ma Pintenkon
6038,nena ma Pipa
9164,nena ma Pusi
5908,nena ma Sikakon
9166,nena ma Somolama
5904,nena ma Supo
9163,nena ma Takoma
9076,nena ma Tamatawakatanikanakowawajotamatejatulipukakapikimanakolonukupokawenuwakitanataju
5890,nena ma Tapen
5891,nena ma Taponkon
9170,nena ma Tawisen
6021,nena ma Tomu
6022,nena ma Ton
4454,nena ma Topenkaki
5990,nena ma Tupo
4023,nena ma Wamo
6025,nena ma Wapu
7739,nena ma Wesuwijo
8958,nena ma Wesuwiju
1756,nena ma pimeja
6253,nena ma seli
2708,nena mama
8909,nena mama sinpin
3840,nena palisa
1431,nena pi jan lawa Opa
1432,nena pi kiwen telo seli seli
7141,nena pi sinpin lawa
1693,nena pi sinpin sijelo
794,nena seli
6459,nena seli Takana
837,nena sinpin
3839,nena supa
9758,nena supa leko
2140,nena tawa
2274,nena telo
9590,nena tomo
9609,nena tomo sike
1433,nena unpa meli
4192,ni
744,nimi
5956,nimi Patatuna
6254,nimi Pneumonoultramicroscopicsilicovolcanoconiosis
1434,nimi ale
2757,nimi ale pi toki pona
2762,nimi ale pi toki pona kepeken toki Epanja
1437,nimi ale pi toki pona kepeken toki Epano
2760,nimi ale pi toki pona lon toki Anku
1439,nimi ale pi toki pona lon toki Epano
2759,nimi ale pi toki pona lon toki Epelanto
2761,nimi ale pi toki pona lon toki Seki
9857,nimi ali pu n a
9875,nimi ali puna
9251,nimi ijo
10124,nimi kalama
4206,nimi pi jan suli moli
2080,nimi pi kon jasima
7398,nimi pi kulupu mama pi kulupu jan Wa lon ma Intonesija
7350,nimi pi sama ala pi tan sama
7351,nimi pi tan sama pi sama ala
34,nimi pu
122,nimi sin
1935,nimisin
3913,nja
3634,nnp
1442,noka
6370,noka sike
6351,noka tomo sike
6594,o
1443,oko
1444,olin
3748,olin soweli tawa jan en olin jan tawa soweli.
5569,ona
2495,open ale
2602,open en pini li tawa ante la toki li sama
9752,open suno
6596,p
3370,pakala
3786,pakala ma
8887,pakala pi ilo sona
1445,pakala pilin
2496,pakala suli
7642,pakala suli li lon ma Nosiki lon tenpo sike nanpa 2011
2357,pakala telo
1446,pali
6415,pali Joka
4181,pali e kasi
10004,pali ike tawa nasin lawa
2881,pali kasi
6745,pali ken Sapi-Wa
2956,pali len kepeken palisa tu
10169,pali lon lawa
1784,pali musi
1447,pali mute nanpa
1448,pali nanpa
7531,pali nanpa pi pini poka
9741,pali pi kipisi nanpa
6172,pali pi lon ala tan jan Sema
9740,pali pi mute nanpa
9743,pali pi sewi nanpa
10172,pali pi uta wile
9707,pali pi wan nanpa
9739,pali pi weka nanpa
6625,pali tan lawa pi jan ale e ma Sonko
6386,pali tan pilin ante tawa lipu lawa pi jan weka tan tomo pi jan ike
2278,pali toki pi nimi moli
1449,palisa
3501,palisa Wa
3684,palisa kasi
6124,palisa kiwen suli Wasinton
1715,palisa lili
775,palisa luka
2859,palisa mama
2860,palisa mama mun
2592,palisa mije
842,palisa noka
3549,palisa pi ante tawa
3836,palisa pi meso sike
6107,palisa sitelen
1451,palisa toki
9608,palisa tomo
9610,palisa tomo sike
1450,palisa unpa
1452,palisa uta
3957,palisa utala
493,pan
4135,pan Mosi
7397,pan Pijan en sitelen Pijan
2313,pan kili pi ma Italija
4430,pan kili poki pi ma Italija
4134,pan palisa lili
2314,pan suwi
6519,pana e palisa luka lili tawa palisa pi anpa uta
6195,pana e pilin ike tawa palisa unpa
2609,pana e sona
4540,pana e wile
2437,pana lipu
2411,pana lipu tomo
6617,pana pona:kalama lili IPA pi toki Awawi
1453,pana sona
6115,pana sona lon ma Soson
10170,pana telo sijelo
3285,pana wile
2000,pilin
6851,pilin ante tan ma tomo Losansele lon tenpo mun nanpa luka wan pi tenpo sike nanpa mute ale mute luka
6873,pilin ike
3782,pilin insa
1454,pilin jan
8770,pilin lon pimeja pi kalama ala
6874,pilin monsuta
2117,pilin musi
4468,pilin pi ijo poka
1455,pilin pona
10009,pilin pona sijelo
2558,pilin uta
1456,pimeja
9386,pimeja ale
2912,pimeja mun
1389,pini ala
9588,pini poka
9400,pini poka leko
9753,pini suno
4525,pini suno pi nasin telo Utun
4544,pini suno pi telo Utun
3072,pini unpa
4523,pini utala
241,pipi
7008,pipi Emitela
7529,pipi ike pi wawa nasa
501,pipi jelo pimeja pi ko suwi
5552,pipi kala linja
2257,pipi kule
1924,pipi len
1743,pipi linja
4141,pipi palisa telo
3432,pipi pi ilo sona
1654,pipi pi ko suwi
2491,pipi pi sijelo ko
3403,pipi suno
571,poka
1088,poka laso pi lukin ala
1729,poka open
9749,poka open pi open suno
1727,poka pi open suno
1726,poka pi pini suno
1730,poka pini
9750,poka pini pi open suno
9748,poka suno
2525,poka telo
8947,poka tu wan
899,poki
7003,poki Lapo
3863,poki jaki
2776,poki jan
1457,poki kalama
4476,poki len
838,poki lili
4045,poki mani
3704,poki moli
2283,poki sijelo
1626,poki sijelo lili
3815,poki telo
6667,poki wawa pi ijo moli
1458,pona
4455,pona lukin
506,pona nasa
3562,pona o
6,pu
6573,q
4438,quantum
4737,quantum mechanics
6580,r
9030,r/place
6274,s
6608,s palisa
9691,seli
4620,seli Keliwin
1760,seli Keluwen
1759,seli Kewen
5847,seli Kewin
2027,selo
4597,selo ale sike
2493,selo jan
654,selo kon
4663,selo lili sike
632,selo ma
9591,selo pi palisa mute
4592,selo pi palisa tu wan
9452,selo pi poka palisa
9589,selo pi poka tu wan
4668,selo pi sona nanpa
4665,selo pi sona selo
1752,selo sijelo
4643,selo sike
644,selo telo
1459,seme li sin lon ma ale
1460,sewi
3492,sewi (kon ante)
3800,sewi Jawe
9919,sewi kalama
1676,sewi kon
1713,sewi ma
3798,sewi mun
2913,sewi pimeja
1461,sijelo
1462,sijelo jan
5653,sijelo kon
5652,sijelo kon suli
2703,sijelo meli
2704,sijelo mije
4653,sijelo nanpa
4651,sijelo nanpa 3
4646,sijelo nanpa 3 pona
6821,sijelo nena
4640,sijelo palisa
1463,sijelo pi ken ala kipisi
9614,sijelo pi kiwen insa
5691,sijelo pi kon ma
9592,sijelo pi sinpin supa
9439,sijelo pi sinpin supa lon ma pi nasin mute
1881,sijelo selo
1918,sijelo supa palisa
9596,sijelo supa pi sama leko
7637,sijelo tomo pi sinpin nena sama luka tu wan
9438,sijelo tomo sinpin
9597,sike
3960,sike akesi suwi
9745,sike anpa pi kute jan
8859,sike e suno
2875,sike kipisi kasi
7415,sike kiwen pi mani Peni 50 pi ma Juke
7416,sike kiwen pi mani Peni mute mute luka luka pi ma Juke
5484,sike lili kon li lon telo moku lete
6480,sike loje suli
6482,sike loje suli lon mun Jupite
6481,sike loje suli pi mun Jupite
5637,sike ma
212,sike mama
9622,sike nanpa
9630,sike nanpa pi nanpa 10
1466,sike noka
5807,sike poki
9406,sike suno
1464,sike supa
9598,sike supa kiwen
4144,sike telo Paka
1467,sike telo suli
9599,sike tomo
9607,sike tomo kiwen
9370,sike tu
3668,sike wan
2714,sike waso
259,sina
1469,sinpin
746,sinpin lawa
5517,sinpin li pana sin e lukin
783,sinpin ma
7579,sinpin pan moku
2103,sinpin suli pi ma Sonko
2620,sinpin telo
1470,sitelen
6390,"sitelen ""r/place"""
4719,sitelen A
1423,sitelen Alapi
3498,sitelen An
292,sitelen Anku
7433,sitelen Ansi
7484,sitelen Ansi ale kepeken sitelen nanpa wan/sitelen nanpa wan li ㇐
7499,sitelen Ansi ale kepeken sitelen nanpa wan/sitelen nanpa wan li ㇑
7497,sitelen Ansi ale kepeken sitelen nanpa wan/sitelen nanpa wan li ㇓
7498,sitelen Ansi ale kepeken sitelen nanpa wan/sitelen nanpa wan li ㇔
4657,sitelen Asan
5576,sitelen Asuki
6236,sitelen B
4149,sitelen Biang pi sitelen Sonko
6238,sitelen C
6239,sitelen D
6283,sitelen E
5832,sitelen Elena
4335,sitelen Elina
3374,sitelen Emosi
6285,sitelen F
6287,sitelen G
6289,sitelen H
6291,sitelen I
7430,sitelen IPA
1471,sitelen Ilakana
6293,sitelen J
4271,sitelen Jan Wante Lon Ante
3983,sitelen Ju-Ki-O!
1933,sitelen Jukijo!
5575,sitelen Juniko
10125,sitelen Jusisa
6295,sitelen K
7606,sitelen Kan
8852,sitelen Kanan
74,sitelen Kansi
1970,sitelen Katakana
3142,sitelen Kililisa
6104,sitelen Kuntalija
6298,sitelen L
4487,sitelen Lasena
163,sitelen Lasina
7656,sitelen Likanu
3035,sitelen Luno
6574,sitelen M
6576,sitelen N
6593,sitelen O
6189,sitelen Omu
6746,sitelen Onima
6595,sitelen P
3114,sitelen Pa A Mon
7721,sitelen Palemona
4656,sitelen Panla
4650,sitelen Panla-Asan
2968,sitelen Parahumans
3245,sitelen Pijan en pan Pijan
1472,sitelen Pin In
3545,sitelen Pokimonsuta
6572,sitelen Q
6579,sitelen R
6273,sitelen S
6413,sitelen Sawi
4121,sitelen Sinkeki No Kosin
3122,sitelen Sonko
6863,sitelen Sonko pona
6426,sitelen Sunon
3280,sitelen Suwasi
3282,sitelen Suwasti
3281,sitelen Swasti
6581,sitelen T
6927,sitelen Tami
5861,sitelen Tamijatu
7722,sitelen Tana
7212,sitelen Tawi
3499,sitelen Te
6866,sitelen Tenwa
2260,sitelen Tewanakali
6583,sitelen U
6585,sitelen V
6587,sitelen W
6589,sitelen X
6591,sitelen Y
6275,sitelen Z
924,sitelen a
7549,sitelen anu kalama ala lon insa lawa
7548,sitelen anu kalama lon insa lawa
4021,sitelen kiwen
1473,sitelen lape
3392,sitelen lape ike
1475,sitelen lape lon
1474,sitelen lape monsuta
1476,sitelen lape sama
1477,sitelen lape sona
1478,sitelen lape wawa
2229,sitelen lawa
6788,sitelen lawa pi lipu Wikipesija
6234,sitelen lili ken pi ma Apelika
4068,sitelen lon
6825,sitelen lon tomo Kinlin
872,sitelen ma
2035,sitelen musi
1479,sitelen musi suli Kalewala
4007,sitelen musi tan kulupu pi ilo sona
1868,sitelen nanpa
1480,sitelen nanpa Akan
5997,sitelen nanpa Alapi
1481,sitelen nanpa Alapi (ma ali)
1482,sitelen nanpa Awapi
4608,sitelen nanpa pi leko walo pimeja
4708,sitelen nena Paja
1483,sitelen pi Toki Pona
4022,sitelen pi ilo telo tan jan Mase Tusan
4254,sitelen pi jan Pepa en soweli Kawa
1484,sitelen pi jan Pepa pi soweli Kawa
3094,sitelen pi ken jan
9942,sitelen pi ken jan tawa ma ale
1485,sitelen pi lape lili
7727,sitelen pi nasin seme la mi tawa jan mama meli sina
1998,sitelen pi palisa mama mun
5379,sitelen pi poki jaki Kipisi
2949,sitelen pi toki musi
1486,sitelen pi toki pona
91,sitelen pona
2125,sitelen pona (kon ante)
2287,sitelen pona (kon mute)
1487,sitelen pona pi jan Makuwe
1488,sitelen pona pi jan Mimoku
1489,sitelen pona pi jan Sonja
5563,sitelen pona pi toki sike
1490,sitelen pona tan jan Mimoku
1491,sitelen pona tan jan Sonja
6666,sitelen sama
1492,sitelen sitelen
1493,sitelen suwi
1494,sitelen tawa
5363,"sitelen tawa ""jan taso li lon tomo"""
7726,"sitelen tawa ""nasin seme la mi tawa jan mama meli sina"""
6180,"sitelen tawa ""sitelen tawa wan pi musi Manka"""
7730,"sitelen tawa ""soweli Aki en pipi"""
3069,"sitelen tawa ""utala lon ma telo pi sitelen lape"""
9024,"sitelen tawa ""utala pi ma lon telo pi sitelen lape"""
3226,sitelen tawa Anime
7288,sitelen tawa Awata
9054,sitelen tawa Komunisi
9708,sitelen tawa Manka
2243,sitelen tawa Metopoli
9880,sitelen tawa Mumin pi tenpo sike 1990
4125,sitelen tawa Neon Kenesis Ewankelion
6055,sitelen tawa Nesa nanpa tu
4120,sitelen tawa Nijan Senesi Ewankelijan
9581,sitelen tawa Pamilika
535,sitelen tawa Pelejewana
536,sitelen tawa Pelejewuna
2054,sitelen tawa Pen 10
3738,sitelen tawa Pinku
3341,sitelen tawa Puwela Maki Matoka Makika
9457,sitelen tawa Seku
4474,sitelen tawa Soweli Lili Mi
1495,sitelen tawa Sukokala
10260,sitelen tawa Suwasipa
6166,sitelen tawa Tankumen
4249,sitelen tawa Totatama
6724,sitelen tawa Ulutolaman
6786,sitelen tawa Ulutolaman Teka
